,state,polling_place,latitude,longitude
5087,SA,Paracombe,-34.848536700000004,138.7798548
5088,SA,Parndana,-35.785713,137.2594178
5089,SA,Penneshaw,-35.720176,137.931848
5090,SA,Piccadilly,-34.982217,138.72606000000002
5091,SA,Port Elliot,-35.5334,138.68200000000002
5092,SA,Second Valley,-35.527772999999996,138.227856
5096,SA,Stirling East,-35.0029,138.735
5097,SA,Stirling West,-35.0044,138.708
5098,SA,Strathalbyn,-35.254626,138.892
5099,SA,Summertown,-34.95898,138.72805
5100,SA,Upper Sturt,-35.01891,138.68462
5101,SA,Uraidla,-34.9584,138.745
5102,SA,Victor Harbor,-35.55396760000001,138.6221196
5103,SA,Victor Harbor East,-35.5278448,138.6365121
5106,SA,Victor Harbor South,-35.55552,138.60287
5107,SA,Willunga,-35.270920000000004,138.55404
5108,SA,Woodchester,-35.2041,138.967
5109,SA,Woodside,-34.9527,138.879
5110,SA,Yankalilla,-35.4534,138.334
5112,SA,Albert Park,-34.87703,138.52157
5113,SA,Allenby Gardens,-34.901621,138.554324
5114,SA,Birkenhead,-34.839802,138.49541200000002
5116,SA,Burton,-34.741535,138.596483
5117,SA,Cheltenham,-34.866144,138.52558100000002
5118,SA,Croydon,-34.895852000000005,138.567236
5119,SA,Direk,-34.739743,138.619931
5122,SA,Findon,-34.8998,138.52700000000002
5123,SA,Findon West,-34.899071,138.537155
5124,SA,Kilkenny,-34.8839,138.55100000000002
5125,SA,Kilkenny North,-34.87382,138.555193
5126,SA,Largs Bay,-34.82346,138.49448
5127,SA,Mansfield Park,-34.854189,138.551545
5128,SA,North Haven,-34.854114,138.551808
5130,SA,Ottoway,-34.8513,138.52726
5131,SA,Parafield Gardens,-34.7908,138.61827
5132,SA,Parafield Gardens Central,-34.785699,138.615274
5133,SA,Parafield Gardens North West,-34.7723,138.607
5134,SA,Paralowie,-34.7535,138.622
5135,SA,Paralowie South,-34.762203,138.604947
5136,SA,Paralowie West,-34.7566,138.595
5137,SA,Pennington,-34.8585,138.532
5138,SA,Port Adelaide,-34.845508,138.502804
5141,SA,Queenstown,-34.863040000000005,138.51148999999998
5142,SA,Regency Park,-34.869875,138.56608300000002
5143,SA,Rosewater,-34.85602,138.52196999999998
5144,SA,Royal Park,-34.8708,138.512
5145,SA,Royal Park South,-34.878151,138.511076
5146,SA,St Clair,-34.873222,138.538907
5147,SA,Salisbury,-34.7681,138.64700000000002
5148,SA,Salisbury Downs,-34.771723,138.624287
5149,SA,Salisbury North,-34.7529,138.63447
5150,SA,Seaton,-34.885290000000005,138.50648
5151,SA,Seaton Park,-34.89587,138.51985
5152,SA,Semaphore,-34.8391,138.485
5153,SA,Semaphore South,-34.84544,138.48565
5156,SA,Taperoo,-34.8043,138.496
5157,SA,West Croydon,-34.8894265,138.5592577
5158,SA,Woodville Gardens,-34.86398,138.55001000000001
5159,SA,Woodville South,-34.8842,138.537
5160,SA,Woodville West,-34.8855,138.52100000000002
5162,SA,Athelstone,-34.8675,138.69899999999998
5163,SA,Athelstone West,-34.8841,138.694
5164,SA,Beaumont,-34.944939,138.658356
5166,SA,Burnside,-34.9354,138.66
5167,SA,Campbelltown,-34.8793,138.662
5168,SA,Dernancourt,-34.861309999999996,138.67119
5170,SA,Felixstow,-34.892784000000006,138.64476299999998
5171,SA,Gilles Plains,-34.8494,138.662
5172,SA,Glen Osmond,-34.963,138.645
5173,SA,Glenunga,-34.949207,138.63612
5174,SA,Glynde,-34.8913704,138.65627890000002
5177,SA,Hectorville,-34.8901,138.666
5178,SA,Highbury East,-34.8481,138.70963
5179,SA,Highbury South,-34.853,138.701
5180,SA,Highbury West,-34.857276,138.693029
5181,SA,Hillcrest,-34.8653,138.6389
5182,SA,Holden Hill,-34.8566,138.671
5183,SA,Kensington,-34.92491,138.6494
5184,SA,Kensington Gardens,-34.9188,138.666
5185,SA,Kensington Park,-34.920559999999995,138.6515
5186,SA,Klemzig,-34.8767,138.637
5187,SA,Linden Park,-34.9475,138.64700000000002
5188,SA,Magill,-34.9141,138.67700000000002
5189,SA,Marden,-34.896640000000005,138.63846
5191,SA,Myrtle Bank,-34.921667,138.63645
5193,SA,Newton,-34.8823031,138.6739664
5194,SA,Northgate,-34.858341499999995,138.6266987
5195,SA,Norwood,-34.9216,138.636
5196,SA,Paradise,-34.875622,138.67335500000002
5197,SA,Rostrevor,-34.89392,138.6851
5198,SA,Rostrevor South,-34.9013,138.67600000000002
5202,SA,Stonyfell,-34.9298,138.67
5203,SA,Tranmere,-34.91318,138.66634
5204,SA,Trinity Gardens,-34.908840000000005,138.64048
5205,SA,Tusmore,-34.9375,138.643
5206,SA,Vale Park,-34.88542,138.62593999999999
5207,SA,Windsor Gardens East,-34.8597,138.657
5208,SA,Windsor Gardens West,-34.8686,138.643
5210,SA,Andrews Farm,-34.672,138.666
5211,SA,Angle Vale,-34.64345,138.64696999999998
5212,SA,Auburn,-34.02778,138.68562
5213,SA,Balaklava,-34.1548852,138.41752
5215,SA,Brahma Lodge,-34.7753,138.65
5216,SA,Clare,-33.849751399999995,138.61950880000003
5218,SA,Craigmore,-34.6919,138.7
5219,SA,Craigmore North,-34.689475,138.71443
5220,SA,Craigmore South,-34.7099,138.705
5221,SA,Davoren Park,-34.6971,138.66299999999998
5223,SA,Dublin,-34.4536,138.352
5224,SA,Elizabeth,-34.714877,138.672352
5225,SA,Elizabeth Downs,-34.6995,138.694
5226,SA,Elizabeth East,-34.725707,138.678253
5227,SA,Elizabeth Grove,-34.7327,138.67
5229,SA,Elizabeth North,-34.70362,138.6746
5230,SA,Elizabeth Park,-34.713,138.685
5231,SA,Elizabeth South,-34.7306,138.662
5232,SA,Elizabeth Vale,-34.7463,138.66899999999998
5234,SA,Evanston,-34.618114,138.738477
5235,SA,Evanston Gardens,-34.624340000000004,138.71933
5236,SA,Evanston South,-34.6331,138.735
5237,SA,Freeling,-34.45717,138.810995
5238,SA,Gawler,-34.5962,138.751
5239,SA,Gawler East,-34.598,138.761
5240,SA,Gawler South,-34.6066,138.748
5241,SA,Gawler West,-34.599183000000004,138.745595
5242,SA,Greenock,-34.45729,138.92706
5243,SA,Hamley Bridge,-34.35527020000001,138.6804199
5244,SA,Hillbank,-34.7316143,138.68442180000002
5245,SA,Kapunda,-34.3377,138.918
5246,SA,Lyndoch,-34.604162,138.8866
5247,SA,Mallala,-34.4350276,138.50987469999998
5248,SA,Manoora,-34.0005,138.816
5249,SA,Marrabel,-34.1453,138.877
5250,SA,Munno Para,-34.668209999999995,138.70089
5251,SA,Munno Para West,-34.668217,138.685226
5252,SA,One Tree Hill,-34.7135,138.766
5254,SA,Owen,-34.27066,138.54685
5255,SA,Port Wakefield,-34.1853,138.14600000000002
5256,SA,Riverton,-34.1563,138.744
5257,SA,Roseworthy,-34.5335,138.748
5258,SA,Saddleworth,-34.080953,138.78258
5259,SA,Salisbury,-34.7681,138.64700000000002
5260,SA,Salisbury Park,-34.7603,138.67
5261,SA,Sandy Creek,-34.6141,138.829
5262,SA,Smithfield,-34.686075200000005,138.68817099999998
5263,SA,Smithfield Plains,-34.6803744,138.6733964
5267,SA,Tarlee,-34.2726,138.769
5268,SA,Two Wells,-34.592484000000006,138.517535
5269,SA,Virginia,-34.6651,138.55700000000002
5270,SA,Wasleys,-34.4708162,138.68109919999998
5271,SA,Watervale,-33.9605,138.645
5272,SA,Willaston - Hewett,-34.5757,138.75
5273,SA,Williamstown,-34.6683173,138.88995409999998
5275,TAS,Branxholm,-41.165606,147.73648
5276,TAS,Bridport,-41.0026,147.395
5277,TAS,Derby,-41.14933,147.80236000000002
5278,TAS,Dilston,-41.3368,147.082
5280,TAS,East Launceston,-41.4414396,147.1513724
5281,TAS,Five Ways,-41.459963200000004,147.1555138
5282,TAS,George Town,-41.1069072,146.8218684
5283,TAS,George Town South,-41.1124,146.833
5284,TAS,Gladstone,-40.9601,148.00799999999998
5285,TAS,Hadspen,-41.5064,147.064
5286,TAS,Hillwood,-41.236252,146.974945
5287,TAS,Inveresk,-41.421676,147.131233
5288,TAS,Invermay,-41.4157,147.132
5289,TAS,Karoola,-41.2539,147.148
5290,TAS,Kings Meadows,-41.4677,147.16
5291,TAS,Lady Barron,-40.2094,148.246
5292,TAS,Launceston,-41.4366,147.137
5294,TAS,Launceston Central,-41.4427344,147.14134099999998
5295,TAS,Lebrina,-41.1773,147.22799999999998
5296,TAS,Legana,-41.3632,147.047
5297,TAS,Lilydale,-41.2523,147.216
5298,TAS,Mowbray,-41.4081402,147.13105900000002
5299,TAS,Newnham,-41.3873,147.128
5300,TAS,Newstead,-41.4472,147.157
5301,TAS,Norwood,-41.4621,147.174
5302,TAS,Nunamara,-41.394,147.296
5303,TAS,Pipers River,-41.1006,147.091
5304,TAS,Prospect,-41.472,147.126
5305,TAS,Prospect Vale,-41.4782,147.11
5306,TAS,Ravenswood,-41.41595529999999,147.1796536
5307,TAS,Ringarooma,-41.24241,147.73568
5308,TAS,Riverside,-41.409693,147.097015
5309,TAS,Riverside West,-41.4301,147.106
5310,TAS,Rocherlea,-41.3785314,147.1215034
5311,TAS,St Leonards,-41.4597,147.2
5312,TAS,Scottsdale,-41.1571174,147.50867380000003
5313,TAS,South Launceston,-41.452876,147.144026
5318,TAS,Summerhill,-41.4683,147.13
5319,TAS,Trevallyn,-41.4381,147.115
5320,TAS,Waverley,-41.4321,147.19
5321,TAS,West Launceston,-41.4492,147.129
5322,TAS,Weymouth,-41.0153,147.154
5323,TAS,Whitemark,-40.1214,148.019
5324,TAS,Winnaleah,-41.0979,147.82399999999998
5325,TAS,Youngtown,-41.4823,147.164
5326,TAS,Abbotsham,-41.2135,146.174
5327,TAS,Acton,-41.07264,145.89229
5329,TAS,Boat Harbour,-40.9452,145.636
5330,TAS,Burnie,-41.0532,145.906
5332,TAS,Calder,-41.0685,145.631
5333,TAS,Cooee,-41.04076,145.86801
5334,TAS,Currie,-39.9298,143.855
5335,TAS,Devonport Central,-41.1789,146.358
5336,TAS,Devonport North West,-41.1728,146.33700000000002
5338,TAS,Devonport South,-41.1893,146.349
5339,TAS,Devonport West,-41.1864,146.345
5341,TAS,Don,-41.1827,146.31799999999998
5342,TAS,East Devonport,-41.1779,146.372
5343,TAS,Edith Creek,-40.9705,145.092
5344,TAS,Elliott,-41.0922,145.782
5345,TAS,Forest,-40.8486,145.248
5346,TAS,Forth,-41.192921000000005,146.248975
5347,TAS,Gawler,-41.1852,146.16
5348,TAS,Grassy,-40.0484,144.058
5349,TAS,Havenview,-41.0836,145.911
5350,TAS,Heybridge,-41.0751,145.986
5351,TAS,Highclere,-41.1904,145.806
5352,TAS,Irishtown,-40.9133,145.145
5353,TAS,Latrobe,-41.2365,146.415
5354,TAS,Marrawah,-40.9229,144.697
5355,TAS,Melrose,-41.2417,146.289
5356,TAS,Montello,-41.0605,145.898
5357,TAS,Moorleah,-40.981,145.616
5358,TAS,Natone,-41.1701,145.922
5359,TAS,North Motton,-41.20637,146.10936999999998
5360,TAS,Penguin,-41.111999999999995,146.071
5361,TAS,Preston,-41.2972,146.062
5362,TAS,Queenstown,-42.0802,145.558
5365,TAS,Riana,-41.2015,145.999
5366,TAS,Ridgley,-41.1398,145.83700000000002
5367,TAS,Rocky Cape,-40.905,145.487
5368,TAS,Romaine,-41.07663370000001,145.8995841
5369,TAS,Rosebery,-41.7798322,145.5391256
5370,TAS,Savage River,-41.5119,145.219
5371,TAS,Shorewell Park,-41.06128,145.88153
5372,TAS,Sisters Beach,-40.9181,145.565
5373,TAS,Sisters Creek,-40.9605,145.586
5374,TAS,Smithton,-40.8427,145.127
5375,TAS,Somerset,-41.038182,145.819344
5376,TAS,South Riana,-41.2345,145.977
5383,TAS,Sprent,-41.2627,146.16
5384,TAS,Spreyton,-41.212070000000004,146.34434
5385,TAS,Stanley,-40.7603,145.291
5386,TAS,Stowport,-41.1124,145.929
5387,TAS,Strahan,-42.154043,145.320404
5388,TAS,Sulphur Creek,-41.0935,146.026
5389,TAS,Tullah,-41.737567799999994,145.616076
5390,TAS,Turners Beach,-41.1589,146.244
5391,TAS,Ulverstone Central,-41.15507,146.171931
5392,TAS,Ulverstone East,-41.1546,146.192
5393,TAS,Ulverstone South,-41.162009999999995,146.17091000000002
5394,TAS,Waratah,-41.44422,145.5313
5395,TAS,West Ulverstone,-41.1482,146.16
5396,TAS,Wivenhoe,-41.06904,145.93608999999998
5397,TAS,Wynyard Central,-40.9909,145.72899999999998
5398,TAS,Wynyard West,-40.9867,145.717
5399,TAS,Yolla,-41.1237,145.719
5400,TAS,Zeehan,-41.888000000000005,145.34
5401,TAS,Austins Ferry,-42.7744865,147.2511051
5402,TAS,Battery Point,-42.891572499999995,147.3320854
5404,TAS,Cascades,-42.8951454,147.29930259999998
5405,TAS,Chigwell,-42.811193700000004,147.24165490000001
5406,TAS,Claremont,-42.793159100000004,147.24823840000002
5407,TAS,Collinsvale,-42.8367,147.19799999999998
5409,TAS,Dynnyrne,-42.8984,147.319
5410,TAS,Fern Tree,-42.9223,147.262
5411,TAS,Glenorchy,-42.8323911,147.2663426
5412,TAS,Glenorchy Central,-42.8332169,147.2754319
5414,TAS,Goodwood,-42.8321544,147.2934743
5415,TAS,Hobart City,-42.8827549,147.32805390000001
5417,TAS,Kingston,-42.975765,147.311565
5418,TAS,Lenah Valley,-42.8612,147.29
5419,TAS,Lower Sandy Bay,-42.9087,147.346
5420,TAS,Lutana,-42.8441626,147.3114121
5421,TAS,Merton,-42.8455,147.265
5422,TAS,Moonah,-42.846134,147.295517
5423,TAS,Moonah East,-42.8474,147.308
5424,TAS,Moonah North,-42.838,147.296
5425,TAS,Mount Nelson,-42.9136,147.32299999999998
5426,TAS,Mount Stuart,-42.875,147.299
5427,TAS,New Town,-42.867379799999995,147.31158190000002
5428,TAS,New Town West,-42.8615,147.304
5429,TAS,North Hobart Central,-42.8728,147.314
5430,TAS,Roseneath,-42.7861799,147.2405494
5431,TAS,Sandfly,-42.985,147.196
5432,TAS,Sandy Bay,-42.8992,147.327
5433,TAS,Sandy Bay Beach,-42.9138,147.355
5434,TAS,South Hobart,-42.8949,147.312
5441,TAS,Taroona,-42.943302100000004,147.3527368
5442,TAS,Waimea Heights,-42.9090106,147.3367403
5443,TAS,West Hobart,-42.8812157,147.3204475
5444,TAS,West Hobart Central,-42.8819,147.309
5445,TAS,West Hobart South,-42.8878,147.317
5446,TAS,Windermere,-42.800129999999996,147.259102
5447,TAS,Adventure Bay,-43.3458,147.321
5448,TAS,Alonnah,-43.31807,147.24445500000002
5449,TAS,Bellerive,-42.876000000000005,147.371
5450,TAS,Blackmans Bay,-42.9987749,147.31999140000002
5452,TAS,Cambridge,-42.8362,147.442
5453,TAS,Clarence,-42.8784,147.389
5454,TAS,Clarendon Vale,-42.887303,147.442876
5455,TAS,Cradoc,-43.1064,147.034
5456,TAS,Cygnet,-43.161953000000004,147.07773400000002
5458,TAS,Dover,-43.3105,147.013
5459,TAS,Franklin,-43.0856539,147.01201840000002
5460,TAS,Geeveston,-43.1625,146.922
5461,TAS,Geilston Bay,-42.8383,147.349
5462,TAS,Glen Huon,-43.026785,146.958695
5464,TAS,Howden,-43.0191283,147.29154540000002
5465,TAS,Howrah,-42.8819,147.404
5466,TAS,Huonville,-43.0242397,147.04478269999998
5467,TAS,Judbury,-42.9982,146.9283
5468,TAS,Kettering,-43.1257,147.247
5469,TAS,Kingston,-42.975765,147.311565
5470,TAS,Kingston Beach,-42.98153370000001,147.3235074
5472,TAS,Lauderdale,-42.9136629,147.48627040000002
5473,TAS,Lindisfarne,-42.8519,147.363
5474,TAS,Lindisfarne Village,-42.8467,147.356
5475,TAS,Maranoa Heights,-42.9896,147.309
5476,TAS,Margate,-43.028999999999996,147.263
5477,TAS,Middleton,-43.2311,147.256
5478,TAS,Montagu Bay,-42.8646,147.35299999999998
5479,TAS,Mornington,-42.856351200000006,147.4017533
5480,TAS,Mountain River,-42.9614,147.109
5481,TAS,Old Beach,-42.77427,147.26576
5482,TAS,Ranelagh,-43.0086,147.039
5483,TAS,Richmond,-42.739282,147.437988
5484,TAS,Risdon Vale,-42.8131,147.35399999999998
5485,TAS,Rokeby,-42.8959,147.43200000000002
5487,TAS,Sandfly,-42.985,147.196
5488,TAS,Sandford,-42.9402,147.495
5489,TAS,Seven Mile Beach,-42.8526,147.511
5490,TAS,Snug,-43.0664,147.255
5491,TAS,South Arm,-43.0264,147.421
5492,TAS,Southport,-43.418985,146.95963799999998
5495,TAS,Surges Bay,-43.2196,146.998
5496,TAS,Tranmere,-42.8911,147.409
5497,TAS,Warrane,-42.86115039999999,147.3825601
5498,TAS,Woodbridge,-43.1601,147.239
5499,TAS,Avoca,-41.782233000000005,147.72668480000002
5500,TAS,Bagdad,-42.6249,147.22299999999998
5501,TAS,Beaconsfield,-41.2024,146.819
5502,TAS,Beauty Point,-41.157461299999994,146.822319
5503,TAS,Bicheno,-41.873914899999995,148.2992184
5505,TAS,Bothwell,-42.3819,147.006
5506,TAS,Bracknell,-41.6512,146.94299999999998
5507,TAS,Bridgewater,-42.7391644,147.2435117
5508,TAS,Brighton,-42.6991,147.25799999999998
5509,TAS,Broadmarsh,-42.6567,147.126
5510,TAS,Campania,-42.667109100000005,147.4210525
5511,TAS,Campbell Town,-41.926994799999996,147.4944377
5512,TAS,Carrick,-41.530916999999995,147.01125919999998
5513,TAS,Chudleigh,-41.557239200000005,146.48129219999998
5514,TAS,Claude Road,-41.434474200000004,146.275717
5515,TAS,Colebrook,-42.5313,147.361
5516,TAS,Coles Bay,-42.1249,148.286
5517,TAS,Copping,-42.8199821,147.80274690000002
5518,TAS,Cressy,-41.6854764,147.0807445
5519,TAS,Deloraine,-41.52917,146.66111
5521,TAS,Dodges Ferry,-42.8485,147.624
5522,TAS,Dromedary,-42.7282,147.179
5523,TAS,Dunalley,-42.887008,147.812638
5524,TAS,Elizabeth Town,-41.4618648,146.5638131
5525,TAS,Epping,-41.7580756,147.349062
5526,TAS,Evandale,-41.5672,147.247
5527,TAS,Exeter,-41.2996,146.957
5528,TAS,Fingal,-41.638073799999994,147.9701436
5529,TAS,Forcett,-42.806208899999994,147.63186340000001
5530,TAS,Gagebrook,-42.7488,147.276
5531,TAS,Glengarry,-41.3383,146.871
5532,TAS,Glenora,-42.6969,146.889
5533,TAS,Granton,-42.7498,147.224
5534,TAS,Gravelly Beach,-41.292576000000004,146.969557
5535,TAS,Hagley,-41.5265075,146.90312859999997
5536,TAS,Kelso,-41.1037,146.79399999999998
5537,TAS,Kempton,-42.5325557,147.20130980000002
5538,TAS,Lachlan,-42.8304,147.043
5540,TAS,Legana,-41.3632,147.047
5541,TAS,Longford,-41.5931399,147.1219969
5542,TAS,Lower Barrington,-41.291000000000004,146.291
5543,TAS,Magra,-42.7559,147.054
5544,TAS,Meander,-41.65198,146.609993
5545,TAS,Midway Point,-42.7997,147.533
5546,TAS,Miena,-41.9937,146.708
5547,TAS,Mole Creek,-41.557472,146.4065015
5548,TAS,Molesworth,-42.8038,147.157
5549,TAS,Moriarty,-41.21720560000001,146.48130830000002
5550,TAS,New Norfolk,-42.7793,147.064
5551,TAS,New Norfolk North,-42.7742511,147.0491695
5552,TAS,Nubeena,-43.099706,147.7446771
5553,TAS,Oatlands,-42.2997184,147.3714423
5554,TAS,Orford,-42.5634645,147.8730583
5555,TAS,Ouse,-42.4852876,146.7110181
5556,TAS,Perth,-41.5725,147.173
5557,TAS,Pontville,-42.6838945,147.2655541
5558,TAS,Port Sorell,-41.1654094,146.55571819999997
5559,TAS,Primrose Sands,-42.892403,147.671829
5560,TAS,Railton,-41.3526,146.414
5561,TAS,Ross,-42.031409000000004,147.492498
5562,TAS,St Helens,-41.322629,148.2493508
5564,TAS,St Marys,-41.579690500000005,148.1853104
5565,TAS,Sassafras,-41.2871,146.503
5566,TAS,Scamander,-41.454218100000006,148.2600904
5567,TAS,Sheffield,-41.380688899999996,146.33031609999998
5568,TAS,Sidmouth,-41.2221,146.887
5569,TAS,Sorell,-42.780612,147.560628
5575,TAS,Swansea,-42.1245,148.077
5576,TAS,Taranna,-43.0379835,147.8675222
5577,TAS,Tea Tree,-42.6895333,147.32359169999998
5578,TAS,Triabunna,-42.508220200000004,147.91038390000003
5579,TAS,Tunnack,-42.456520899999994,147.4617791
5580,TAS,Wesley Vale,-41.1888279,146.4564013
5581,TAS,Westbury,-41.5281059,146.8310201
5582,TAS,Westerway,-42.6775,146.787
5583,TAS,Wilmot,-41.3864,146.175
5584,VIC,Bayswater,-37.8433,145.259
5585,VIC,Bayswater West,-37.8489,145.252
5586,VIC,Blackwood Park,-37.8955,145.289
5588,VIC,Boronia,-37.8617,145.275
5590,VIC,Boronia East,-37.8582,145.28964
5591,VIC,Boronia North,-37.8447,145.296
5593,VIC,Fairhills,-37.8699,145.265
5594,VIC,Ferntree Gully West,-37.8762,145.278
5595,VIC,Heany Park,-37.9338,145.243
5596,VIC,Karoo,-37.9059,145.264
5597,VIC,Kent Park,-37.883,145.263
5598,VIC,Knoxfield,-37.891999999999996,145.247
5599,VIC,Knox Gardens,-37.8827,145.22899999999998
5600,VIC,Lysterfield,-37.9123,145.276
5601,VIC,Melbourne,-37.8148203,144.9667679
5602,VIC,Mountain Gate,-37.885999999999996,145.27
5603,VIC,Park Ridge,-37.918440000000004,145.26278
5604,VIC,Rowville,-37.9254,145.238
5605,VIC,Rowville Central,-37.9244,145.243
5606,VIC,Rowville East,-37.9194,145.254
5607,VIC,Scoresby,-37.889,145.224
5612,VIC,Studfield East,-37.8615,145.256
5613,VIC,Templeton,-37.8609,145.232
5614,VIC,The Basin,-37.8529,145.311
5615,VIC,Wantirna,-37.8563,145.216
5616,VIC,Wantirna Central,-37.8574,145.231
5617,VIC,Wantirna South,-37.871881200000004,145.2371674
5619,VIC,Wantirna West,-37.8644694,145.21903030000001
5620,VIC,Watersedge,-37.8833,145.252
5621,VIC,Alfredton,-37.5582742,143.8135923
5622,VIC,Alfredton West,-37.555,143.80100000000002
5623,VIC,Bacchus Marsh,-37.67221,144.43515
5624,VIC,Ballan,-37.601177,144.2242541
5625,VIC,Ballarat,-37.564307,143.853543
5626,VIC,Ballarat North,-37.54,143.863
5627,VIC,Ballarat North West,-37.5569,143.839
5629,VIC,Ballarat South,-37.5779312,143.8374336
5630,VIC,Ballarat South West,-37.5661943,143.8444196
5631,VIC,Black Hill,-37.5495,143.87
5632,VIC,Blackwood,-37.4708,144.308
5634,VIC,Brown Hill,-37.5559,143.894
5635,VIC,Bungaree,-37.558491,143.9930396
5636,VIC,Buninyong,-37.653412,143.8860451
5637,VIC,Canadian,-37.57275070000001,143.8762445
5638,VIC,Cardigan Village,-37.5147641,143.70872880000002
5639,VIC,Clunes,-37.2946902,143.7855364
5640,VIC,Creswick,-37.4238,143.891
5641,VIC,Creswick North,-37.4089,143.891
5642,VIC,Darley,-37.654059100000005,144.43727040000002
5643,VIC,Daylesford,-37.336827,144.15395700000002
5644,VIC,Delacombe,-37.585,143.81799999999998
5646,VIC,Drummond,-37.2356367,144.3306053
5647,VIC,Elaine,-37.7771901,144.03074030000002
5648,VIC,Glenlyon,-37.29552329999999,144.2450322
5649,VIC,Gordon,-37.5803,144.10399999999998
5650,VIC,Haddon,-37.5882,143.722
5651,VIC,Hepburn Springs,-37.3098,144.13299999999998
5652,VIC,Learmonth,-37.421723,143.712945
5653,VIC,Maddingley,-37.6843689,144.4322061
5654,VIC,Magpie,-37.6161,143.844
5656,VIC,Miners Rest,-37.4774,143.795
5657,VIC,Mount Clear,-37.610899200000006,143.86952050000002
5658,VIC,Mount Egerton,-37.62813,144.10505
5659,VIC,Mount Pleasant,-37.5776,143.858
5660,VIC,Myrniong,-37.6196,144.345
5661,VIC,Napoleons,-37.68006210000001,143.8265819
5662,VIC,Newington,-37.5666,143.83100000000002
5663,VIC,Newlyn,-37.4113,143.984
5664,VIC,Redan,-37.587543700000005,143.832616
5665,VIC,Ross Creek,-37.6335294,143.75685049999998
5666,VIC,Sebastopol,-37.5973,143.84
5667,VIC,Soldiers Hill,-37.550570799999996,143.86094640000002
5670,VIC,The Stockade,-37.56173,143.87403
5671,VIC,Trentham,-37.3884,144.328
5672,VIC,Warrenheip,-37.5741,143.92700000000002
5673,VIC,Wendouree,-37.5387,143.83100000000002
5674,VIC,Wendouree East,-37.5376,143.83700000000002
5675,VIC,Wendouree North,-37.5228639,143.83484130000002
5677,VIC,Wendouree West,-37.52779,143.82021899999998
5678,VIC,Yandoit,-37.2138,144.088
5679,VIC,Alphington,-37.7836,145.032
5680,VIC,Alphington North,-37.7724,145.024
5681,VIC,Bell,-37.7487,144.99
5683,VIC,Boldrewood,-37.7207,145.02200000000002
5684,VIC,Bundoora,-37.7072,145.062
5686,VIC,Bundoora South,-37.7143,145.049
5687,VIC,Burbank,-37.6996,145.03
